CBDREGNO,SMILES,InChI Key,Type
18135,Cc1cc(C(C(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@@H](CC(=O)N2CCC(C#Cc3ccc(N4C(=S)N(c5ccc(C#N)c(C(F)(F)F)c5F)C(=O)C4(C)C)cc3)CC2)c2ccc(-c3scnc3C)cc2)C(C)C)on1,OEOURDNMRHXRBN-BNUWPQFESA-N,PROTAC
11402,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCOCCCCOCCCCOc1cc(-c2scnc2C)ccc1CNC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@H](C(C)C)N1Cc2ccccc2C1=O,JDROLAIQMCQJCR-RIVAUNJCSA-N,PROTAC
7149,N#C/C(=C\c1nccs1)C(=O)N1CCCc2cc(OCC(=O)O)ccc21,BUUPHSXEJUIRMY-UKTHLTGXSA-N,E3 Binder
10818,Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CN2CCC(O[C@H]3C[C@H](NC(=O)c4ccc5c6ncc(-c7c(C)noc7C)cc6n([C@@H](c6ccccc6)C6CCOCC6)c5c4)C3)CC2)C(C)(C)C)cc1,WCCYTULOXBMTJD-ZCZRHPJGSA-N,PROTAC
12378,CC[C@H](C(=O)N1CCCC[C@H]1C(=O)O[C@H](CCc1ccc(OC)c(OC)c1)c1ccccc1OCC(=O)NCc1cccc(NC(=O)COc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)c1)c1cc(OC)c(OC)c(OC)c1,RTCZCCVMESRLAJ-ZQHFOXISSA-N,PROTAC
15216,CCc1cc(Nc2ncc(Br)c(Nc3ccc4c(=O)n(C)ncc4c3P(C)(C)=O)n2)c(OC)cc1N1CCC(N2CCN(C(=O)C3CN(c4cc(F)c(C5CCC(=O)NC5=O)c(F)c4)C3)CC2)CC1,ZORTVOYSQMNRJG-UHFFFAOYSA-N,PROTAC
13386,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCc2cccc(COc3cc(F)c([C@@H]4c5[nH]c6ccccc6c5C[C@@H](C)N4CC(C)(C)F)c(F)c3)n2)C(C)(C)C)cc1,QOTYHATWNAHYLQ-OIEVXDJWSA-N,PROTAC
23759,NC(=O)COCCOCC=O,SJWDHUXSGMPUDV-UHFFFAOYSA-N,Linker
5153,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2F)C(=S)N1c1ccc(-c2ccc(O)cc2F)nc1,JJHZOSXLGXREOB-UHFFFAOYSA-N,Warhead
1676,[2H]CCCCCC(=O)NCCCCCN[2H],OCZALAOHUMOWIL-PFUFQJKNSA-N,Linker
21422,Cn1c(=O)n(C2CCC(=O)NC2=O)c2cccc(CCCN3CCCC(n4cc(-c5cc(-c6ccccc6O)nnc5N)cn4)C3)c21,SDSIJCNFFCBSSG-UHFFFAOYSA-N,Degrader
15812,Cc1ncsc1-c1ccc(Cc2cnc([C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CN3CCN(CC4CCN(c5ccc(-c6cnc7[nH]cc(C(=O)c8c(F)ccc(NS(=O)(=O)N9CC[C@@H](F)C9)c8F)c7c6)cc5)CC4)CC3)C(C)(C)C)[nH]2)cc1,PEEJZGNSVQPZDE-NMNBMSTJSA-N,PROTAC
25062,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCCCCCNc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)C(C)(C)C)cc1,UQJOJHWASBETAR-PHPCURKRSA-N,PROTAC
21275,Cn1c(=O)n(C2CCC(=O)NC2=O)c2ccc(CCCOCCOCCOCCOCCNC(=O)CCCCCCCCOc3ccnc(N4C[C@H]5C[C@@H]4CN5/C=C/C(=O)c4ccccc4O)c3)cc21,MXHBIUYVNYVPCV-KQBQJWAUSA-N,Degrader
7590,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)c2ccccc2OCCCCOc2ccc(N3C(=S)N(c4ccc(C#N)c(C(F)(F)F)c4)C(=O)C3(C)C)cc2)C(C)(C)C)cc1,BGQHPQIKPWGJBC-ZKAWRXRFSA-N,PROTAC
13839,Cc1sc2c(c1C)C(c1ccc(-c3ccc(C(=O)NCc4ccc(S(=O)(=O)Nc5ccc(C)c6c(C#N)c[nH]c56)cc4)cc3)cc1)=N[C@@H](CC(=O)OC(C)(C)C)c1nnc(C)n1-2,QWUQIPOOWVQYNK-LHEWISCISA-N,PROTAC
6371,CC1=NN=CC1c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](N)C(C)(C)C)cc1,ANBGKIVNRAGTSX-UTTZLNDCSA-N,E3 Binder
129,[2H]CCOc1ccc(CCC([2H])=O)cc1,KMYCNZYVRBTZME-BAZCBEOBSA-N,Linker
6717,O=C1CCC(n2c(=O)oc3c(Br)cc(Cl)cc32)C(=O)N1,SOTPTOCYKRYPEY-UHFFFAOYSA-N,E3 Binder
25283,CN(c1ncccc1CNc1nc(Nc2ccc(C(=O)NCc3cn(CCOCCOCCOCCNc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)nn3)cc2)ncc1C(F)(F)F)S(C)(=O)=O,LCIKYUVWQAEKNS-UHFFFAOYSA-N,PROTAC
20972,COc1cc(N2CCC(CN3CCN(c4ccc5c(N6CCC(=O)NC6=O)nn(C)c5c4)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2C(C)=O)n1,GOLWXRRZDGMVKN-UHFFFAOYSA-N,Degrader
11032,CC1(C)[C@H](NC(=O)c2ccc(N3CC[C@@H](CN4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)C3)cc2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,WXJMJFQBCAIGHT-LIWCULBMSA-N,PROTAC
24080,CN(C)CCCCCOCCOCC=O,QNKYCFALGCWBHR-UHFFFAOYSA-N,Linker
20703,C[C@H]1CC2(CCN(c3ncc(C4CCN(CC5CN(c6ccc7c(c6)C(=O)N(C6CCC(=O)NC6=O)C7=O)C5)CC4)cn3)CC2)CN1c1ccc(C#N)c(Cl)c1,RANJTNYGKFLUNR-FDLYHPRCSA-N,Degrader
23589,O=C1CCC(N2Cc3ccc(COC(=O)Nc4cc(-c5ccccc5)ccn4)cc3C2=O)C(=O)N1,XURBYESKPQDHPG-UHFFFAOYSA-N,Degrader
4071,N#Cc1ncc(N2CCC3(CCN(C(=O)c4ccc(C#CC5CCNCC5)cc4)C3)CC2)cc1C(F)(F)F,NUBKXWSSRABNFT-UHFFFAOYSA-N,Warhead
21083,COc1nc(N2CCN(C(=O)CN3CCC(c4ccc(NC5CCC(=O)NC5=O)cc4)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2C(C)=O)n1,OPXMEQRWRQBMNF-UHFFFAOYSA-N,Degrader
7155,Oc1ccc(-c2nc3ccccc3s2)cc1,ODMDLCWSMSFWCW-UHFFFAOYSA-N,E3 Binder
24103,C#CCCC1CCNCC1,CGXLFBWBODOMPY-UHFFFAOYSA-N,Linker
4920,C[C@H]1CN(c2cc(-c3n[nH]c4ccc(OC5(C)CC5)cc34)ncn2)CCN1,HLZGPMYULXFJHB-ZDUSSCGKSA-N,Warhead
11624,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H](C(C)C)N2Cc3ccccc3C2=O)c(OCCOCCOCCOCCOCC#Cc2cccc3c2C(=O)N(C(C(=O)Nc2nccs2)c2cc(F)ccc2O)C3)c1,RQBBTDSGDOLJKR-ZDCKCFDLSA-N,PROTAC
7428,Cc1ncoc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCCCOc2ccc(-c3ccc(N4C(=S)N(c5ccc(C#N)c(Cl)c5)C(=O)C4(C)C)cc3)cc2)C(C)(C)C)cc1,IXTRUIDOINQRQM-PPZGWQTASA-N,PROTAC
11120,CC1(C)[C@H](NC(=O)c2c(F)cc(N3CCN(CCCOc4ccc5c(c4)C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)cc2F)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,VKRUGLWMZIRUFK-COLKGGAISA-N,PROTAC
3671,[2H]N1CCC(CC2CCN([2H])CC2)CC1,XUTHRJJZMHXMFR-ZSJDYOACSA-N,Linker
24885,Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCCCCN(CCOc2ccc(C(=O)c3c(-c4ccc(O)cc4)sc4cc(O)ccc34)cc2)C2CC2)C(C)(C)C)cc1,NRBSJFSWDOHSRO-VJMPLVRKSA-N,PROTAC
1817,[2H]OCCCCOCC([2H])=O,HXQNTAILSGXHBS-LZWIMIHNSA-N,Linker
23870,NCCCCCCOCCOCC=O,VKIPFQHKDUMCKY-UHFFFAOYSA-N,Linker
10461,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCOCCOCCOCCOCCNC(=O)C[C@@H]2N=C(c3ccc(Cl)cc3)c3c(sc(C)c3C)-n3c(C)nnc32)C(C)(C)C)cc1,AXVKQJXNCZJMMW-IGFGRBNBSA-N,PROTAC
22009,C[C@@H]1CN(CCOc2ccc(N3C(=S)N(c4cnc(C#N)c(C(F)(F)F)c4)C(=O)C34CCC4)cc2C(C)(F)F)C[C@H](C)N1CC(=O)Nc1cccc(NC2CCC(=O)NC2=O)c1,SBLUQZCLEZGWCO-FCLIONODSA-N,Molecular Glue
7558,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCOCCCOc2ccc(N3C(=S)N(c4ccc(C#N)c(C(F)(F)F)c4)C(=O)C3(C)C)cc2)C(C)(C)C)cc1,LLGZBACZFMJAKA-LFHXYJAASA-N,PROTAC
2997,[2H]O[C@H]1C[C@H](N2CC[C@H]([2H])[C@@H](O)C2)C1,URVXOUSBEGYZQX-WTDDSTPWSA-N,Linker
8555,O=C1CCC(N2Cc3cc(N4CCN(CCCCCOc5ccc([C@@H]6c7ccc(O)cc7CC[C@@H]6c6ccccc6)cc5)CC4)c(F)cc3C2=O)C(=O)N1,RCIYHVJVJFIZNK-HJNPNHQXSA-N,PROTAC
4900,CC1(C)[C@H](NC(=O)c2cnc(N3CCCCC3)cn2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,JCRKYADRWJBQRY-YHBQERECSA-N,Warhead
12640,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C(=O)CC(=O)Nc5cccc6c5CN(C5CCC(=O)NC5=O)C6=O)CC4)c(OC)cc23)c(Cl)cc1Cl,DXBMKTGZYKZNRV-UHFFFAOYSA-N,PROTAC
6849,COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)OCN1C(=O)CCC(N2C(=O)c3cc(F)cc(OC)c3C2=O)C1=O,HFLMUWWIEYAVAO-UHFFFAOYSA-N,E3 Binder
21446,Cn1c(=O)n(C2CCC(=O)NC2=O)c2cccc(CCCN3CCC(Cn4cc(-c5cc(-c6ccccc6O)nnc5N)cn4)CC3)c21,UVKITVBLJDQSQO-UHFFFAOYSA-N,Degrader
19153,CC/C(=C(\c1ccccc1)c1ccc(OCCOCCOCCNc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)cc1)c1ccc(O)cc1,OYKGQDCDKDJPIP-FTTXPQLCSA-N,PROTAC
22752,CNC(=O)c1cnc(Nc2ccc(CN3CCC(OC4CC(c5cccc6c5n(C)c(=O)n6C5CCC(=O)NC5=O)C4)CC3)cn2)cc1Nc1cccc(-c2ncc(F)cn2)c1OC,XORUXUFUNALTOC-UHFFFAOYSA-N,Degrader
7334,CC(C)(C)[C@H](NC(=O)COCCCOCCCCCOc1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)cc1)C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(Cl)cc1,SAKOGLGJLVUEGR-CIKFSXFISA-N,PROTAC
19991,CNC(=O)N1CCc2c(c(N3CCCc4cc(-c5cnn(CC(=O)NCCCCCCCNc6cccc7c6C(=O)N(C6CCC(=O)NC6=O)C7=O)c5)c(C(F)F)cc43)nn2C2CCOCC2)C1,OLQCPUQEBSSKFH-UHFFFAOYSA-N,Degrader
13809,COC(=O)C[C@@H]1N=C(c2ccc(-c3ccc(C(=O)NCc4ccc(S(=O)(=O)Nc5ccc(CO)c6c(C#N)c[nH]c56)cc4)cc3)cc2)c2c(sc(C)c2C)-n2c(C)nnc21,NPXUCGQYYSPXBU-BHVANESWSA-N,PROTAC
1597,[2H]C(=O)COCCOCCOCCOCCOCCOCC([2H])=O,CISAMEHBKRBJSA-QDNHWIQGSA-N,Linker
21148,CNC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCN(CCN4CCC(c5ccc(NC6CCC(=O)NC6=O)cc5)CC4)C(=O)C3)cc2OC)ncc1Cl,CEACEXOJGBTDMX-UHFFFAOYSA-N,Degrader
3814,[2H]C1CCCN(CC2CCN([2H])CC2)C1,KQUQJHZJTWYGAQ-YQWZEFQTSA-N,Linker
1367,[2H]O[C@H]1C[C@H](OCCCCCCN2CCN([2H])CC2)C1,BMQRBJYOLPKQIF-GHAIHNPUSA-N,Linker
15743,Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CN2CCC(CCN3CCC(c4ccc(-c5cnc6[nH]cc(C(=O)c7c(F)ccc(NS(=O)(=O)N8CC[C@@H](F)C8)c7F)c6c5)cc4)CC3)CC2)C(C)(C)C)cc1,ZVSKUSLQSHFSJC-FRRYYGQPSA-N,PROTAC
12588,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(C(=O)CCOCCOCCOCCOCCCN[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)NCc3ccc(-c4scnc4C)cc3)C(C)(C)C)CC2)n1,OQPDKDFUDXCSBD-AVHSULOUSA-N,PROTAC
11858,CN(CCC(=O)N1CCC([C@@H]2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1)CC1CCC(N2CCN(C(=O)c3cccc(N4CCC(=O)NC4=O)c3)CC2)CC1,AMYRQLLDLNRRBL-MZYWFBGISA-N,PROTAC
289,[2H]CCCNC(=O)CCCC([2H])=O,FUSQDGSAHVCVQH-COMABECVSA-N,Linker
12349,CC[C@H](C(=O)N1CCCC[C@H]1C(=O)O[C@H](CCc1ccc(OC)c(OC)c1)c1ccccc1OCC(=O)NCCCCOc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)c1cc(OC)c(OC)c(OC)c1,BOZOJAUBJMLOAS-AXJYZDQSSA-N,PROTAC
20599,CC(C)(C)C[C@@H]1N[C@@H](C(=O)N[C@H]2CC[C@H](CNCCCC#Cc3ccn4c(N5CCC(=O)NC5=O)cnc4c3)CC2)[C@H](c2cccc(Cl)c2F)[C@@]1(C#N)c1ccc(Cl)cc1F,CUFQDJZVBRZLCB-IRBRAGCKSA-N,Degrader
17448,COc1cc(NC(=O)c2cccc(C(F)(F)F)n2)cc2cn([C@H]3CC[C@H](CN4CCN(c5cccc6c(N7CCC(=O)NC7=O)cncc56)CC4)CC3)nc12,NIGRZKGTMUBSJO-HNKWHGCMSA-N,PROTAC
17941,CC1(C)[C@H](NC(=O)c2ccc(C#CCN3CC4(CCN(c5ccc6nnn(C7CCC(=O)NC7=O)c(=O)c6c5)CC4)C3)nc2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,LNPKGMQYKAGVTA-MVYHCPRNSA-N,PROTAC
25407,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2cccc(OCCCc3cn(CCCCCCOCC#Cc4cccc5c4CN(C4CCC(=O)NC4=O)C5=O)nn3)c2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,XENQODBRMXLGFU-CFQHIMGQSA-N,PROTAC
18772,CNC(=O)COc1cc2cc(Nc3nc(N4CCC(O[C@H]5C[C@H](N6CC=C(c7ccc8c(c7)CN(C7CCC(=O)NC7=O)C8=O)CC6)C5)CC4)ncc3Cl)ccc2n(C(C)C)c1=O,TYASWSMENYUBLB-ULRIJCTKSA-N,PROTAC
6346,O=C1CCC(N2C(=O)c3cc4c(cc3C2=O)CCNCC4)C(=O)N1,GYALPPCLSQQJKB-UHFFFAOYSA-N,E3 Binder
18595,CNC(=O)COc1cc2cc(Nc3nc(N4CCOC5(CN(CCC6CCN(c7ccc8c(c7)C(=O)N(C7CCC(=O)NC7=O)C8=O)CC6)C5)C4)ncc3Cl)ccc2n(C(C)C)c1=O,JQXLQBQSNRFIFA-UHFFFAOYSA-N,PROTAC
20095,CC(=O)N1CCc2c(c(N3CCCc4cc(-c5cnn(C)c5)c(C(F)F)cc43)nn2C2CCN(CC3CCN(CCCc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)CC2)C1,YZQIOLPGUXNADE-UHFFFAOYSA-N,Degrader
6599,O=C1CCC(c2ccc(Br)cc2C(F)(F)F)C(=O)N1,FHAABWHVHIWOAP-UHFFFAOYSA-N,E3 Binder
3798,[2H]c1ccc(N2CCCN(CC3CCN([2H])CC3)CC2)nc1,YANOBUFPLASQOA-YQWZEFQTSA-N,Linker
2526,[2H]OCCOCCOCCOCCOCCOCCCOCCOCCOCCOCCOC1CCN(C[C@H]([2H])C)CC1,VFIUJCOAXKRWKJ-VUTNGSLLSA-N,Linker
2313,[2H]c1ccc(C2CCN(CCN3CCN([2H])CC3)CC2)cc1,YEUOGASEXKXRGQ-PFUFQJKNSA-N,Linker
23477,CC(C)(C)c1ccc(NC(=O)OCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)cn1,QTJACCWMEXHLNV-UHFFFAOYSA-N,Degrader
6119,CNc1cc(Nc2cccc(-c3ccc(C=O)cn3)c2F)nn2c(C(=O)N[C@@H]3C[C@@H]3F)cnc12,FKPLPRJIJYWADV-WMLDXEAASA-N,Warhead
20359,CN1CCN([C@@H]2CCCN(c3nnc(C(N)=O)c(Nc4ccc(N5CCN(CC6CCN(c7ccc(N8CCC(=O)NC8=O)cc7P(C)(C)=O)CC6)CC5)c(F)c4)n3)C2)C1=O,BXORCDKDPCDEPH-SSEXGKCCSA-N,Degrader
14467,CC1=C(c2cccc(O)c2)C(c2ccc(/C=C\CNCCCCCCCCCSCCCC(F)(F)C(F)(F)F)cc2)Oc2ccc(O)cc21,VZNBQXPHZAYTNX-BENRWUELSA-N,Molecular Glue
13199,O=C1CCC(N2C(=O)c3ccc(OCCCN4CCC5(CC4)CN(c4ncc(-c6ccc7c(c6)[nH]c6ccncc67)cc4F)C5)cc3C2=O)C(=O)N1,WFZPZJZFNFVDCO-UHFFFAOYSA-N,PROTAC
5371,O=C(O)Cn1c2ccccc2c2cccc(CO)c21,LBRJPUWIGVCLGW-UHFFFAOYSA-N,Warhead
17375,Cn1c(=O)n(C2CCC(=O)NC2=O)c2ccc(F)c(C3CCN(C[C@H]4C[C@H](n5cc6cc(NC(=O)c7cccc(C(F)(F)F)n7)ncc6n5)C4)CC3)c21,SDZFKKRGVXKLLQ-OAFSWBPASA-N,PROTAC
11024,CN(CC1CCN(c2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3=O)CC1)[C@H]1CCN(c2ccc(C(=O)N[C@H]3C(C)(C)[C@H](Oc4ccc(C#N)c(Cl)c4)C3(C)C)cc2)C1,QQOQMSYAQPBWOF-VDPVCMKWSA-N,PROTAC
25258,Cc1ccc2nc(-c3ccc(NCCOCCOCCNC(=O)[C@H](CC(C)C)NC(=O)[C@@H](O)[C@H](N)Cc4ccccc4)cc3)sc2c1,OILBTTNZPXJVJN-QBACOJCQSA-N,PROTAC
22735,CNC(=O)c1cnc(Nc2ccc(C(=O)NCCOCCOCCOCCOCCOCCOCCc3cccc4c3n(C)c(=O)n4C3CCC(=O)NC3=O)cn2)cc1Nc1cncc(-c2ncc(F)cn2)c1OC,BWHMXDUSGSLZJK-UHFFFAOYSA-N,Degrader
17929,N#Cc1ccc(O[C@H]2CC[C@H](NC(=O)c3ccc(N4CCC(CN5CC6(CCN(c7ccc8nnn(C9CCC(=O)NC9=O)c(=O)c8c7)CC6)C5)CC4)nc3)CC2)cc1Cl,WUXBGAZYPXXTOS-GCVZDEPESA-N,PROTAC
777,[2H]N[C@H]1C[C@H](OC2CCN([C@H](C)C([2H])=O)CC2)C1,XUFZOVWRVKWIQR-VSYWTBJISA-N,Linker
10769,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](c2cc(OCCO[C@H]3C[C@@H](NC(=O)C[C@@H]4N=C(c5ccc(Cl)cc5)c5c(sc(C)c5C)-n5c(C)nnc54)C3)no2)C(C)C)cc1,IQTLISLUODYFSF-ZKDNANFQSA-N,PROTAC
10456,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H](C(C)C)N2Cc3ccccc3C2=O)c(OCCOCCOCCOCCOCCNC(=O)C[C@@H]2N=C(c3ccc(Cl)cc3)c3c(sc(C)c3C)-n3c(C)nnc32)c1,POLVXAINRGLLAG-NSNNJSSMSA-N,PROTAC
7465,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CO[C@H](C)CCCOc2ccc(-c3ccc(N4C(=S)N(c5ccc(C#N)c(C(F)(F)F)c5)C(=O)C4(C)C)cc3)cc2)C(C)(C)C)cc1,NXKBMQSPNTZEFK-HILVCIFUSA-N,PROTAC
9702,CCN(CC)[C@@H]1CCC[C@@H]1Oc1ccc2c(c1F)CN(C1CCC(=O)NC1=O)C2=O,NCLOGLANPBMQGM-SKQWJGTPSA-N,Molecular Glue
14776,CCc1cc(Nc2ncc(Br)c(Nc3ccc4nccnc4c3P(C)(C)=O)n2)c(OC)cc1N1CCC(N2CCN(CCC3CCN(c4ccc(NC5CCC(=O)NC5=O)c(C)c4)CC3)CC2)CC1,LEQULDZRKRHGKN-UHFFFAOYSA-N,PROTAC
20424,CC(C)[C@@H](CS(=O)(=O)C(C)C)N1C(=O)[C@@](C)(CC(=O)Nc2ccc(C(=O)NCCOCCOCCOCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)cc2)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,FNSQIFRNNVPKLD-DHQOHBIASA-N,Degrader
14454,Cn1c(=O)n(CCC(C)(C)O)c2cc(Nc3nc(N4CC(C)(C)OC(C)(C)C4)ncc3Cl)ccc21,BGCPLWWYPZAURQ-UHFFFAOYSA-N,Molecular Glue
798,[2H]CCCCCCOCC[2H],ZXHQLEQLZPJIFG-QDNHWIQGSA-N,Linker
6581,CCc1ccc(NS(=O)(=O)c2ccc(CCN)cc2)c2[nH]cc(C#N)c12,PUZHCSDXEDRCQV-UHFFFAOYSA-N,E3 Binder
