CBDREGNO,SMILES,InChI Key,Type
22803,CNC(=O)c1cnc(Nc2ccc(C(=O)NCCCCc3cccc4c3n(C)c(=O)n4C3CCC(=O)NC3=O)cn2)cc1Nc1ccccc1,UCZVRJWDAYVPGT-UHFFFAOYSA-N,Degrader
343,[2H]CC#CC#CC[2H],PCTCNWZFDASPLA-QDNHWIQGSA-N,Linker
17300,O=C1CCN(c2cncc3c(C4CCN(C[C@H]5CC[C@H](n6cc7cc(NC(=O)c8cccc(C(F)(F)F)n8)ccc7n6)CC5)CC4)cccc23)C(=O)N1,DCKVFMWKAFCOJY-XBTDCMMSSA-N,PROTAC
24081,CN(C)CCOCCOCCOCC=O,XIYHPYYBZAEMNR-UHFFFAOYSA-N,Linker
23722,COc1cc(COC(=O)Nc2ccc(C)c(OC(F)F)c2)cc2c1CN(C1CCC(=O)NC1=O)C2=O,MXKTXUKDEWLXCM-UHFFFAOYSA-N,Degrader
11319,CC1(C)[C@H](NC(=O)c2ccc(N3CC(CN4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)C3)nn2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,LWEQGKDYIXNHKX-FLTDQQQMSA-N,PROTAC
18036,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCCCOc2c(F)cc(-c3ncc(N4C(=S)N(c5ccc(C#N)c(C(F)(F)F)c5F)C(=O)C4(C)C)cc3F)cc2F)C(C)(C)C)cc1,FXHXHLCFRKWMGP-BPYKZACZSA-N,PROTAC
17236,COc1cc2nn([C@H]3CC[C@H](CN4CCC5(CC4)CC(CNc4cccc6c4C(=O)N(C4CCC(=O)NC4=O)C6=O)C5)CC3)cc2cc1NC(=O)c1cccc(C(C)(F)F)n1,REZDTDYVKNUEMB-JWAHUVIYSA-N,PROTAC
18799,CNC(=O)COc1cc2cc(Nc3nc(N4CCC(O[C@H]5C[C@H](N6CC7(CCN(c8ccc9c(c8)C(=O)N(C8CCC(=O)NC8=O)C9=O)C7)C6)C5)CC4)ncc3Cl)ccc2n(C(C)C)c1=O,YVUVEZWDIRCSSY-GUJMKDNBSA-N,PROTAC
13289,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCCOCCOc2ccc([C@@H]3c4[nH]c5ccccc5c4C[C@@H](C)N3CC(F)F)nc2)C(C)(C)C)cc1,GOMPJGMYOQTLPG-VYDQWBLYSA-N,PROTAC
12417,CN(C(=O)c1ccc(Nc2ncnc3c2CCN(c2ccc(C#N)c(Cl)c2)C3)nc1F)C1CCN(c2cc3c(cc2F)C(=O)N(C2CCC(=O)NC2=O)C3=O)CC1,SDWWWKIXIFGDSI-UHFFFAOYSA-N,PROTAC
9898,O=C1CCC(N2Cc3cc(C(=O)N[C@H](c4ccc(CN5CC(F)(F)C5)cc4)C(F)(F)F)ccc3C2=O)C(=O)N1,JXSWHKPHBDXDNZ-VGAJERRHSA-N,Molecular Glue
24116,CCCCCCCCCCN,MHZGKXUYDGKKIU-UHFFFAOYSA-N,Linker
25554,CS(=O)(=O)c1ccc(-c2cnc(NCc3ccco3)n3cnnc23)cc1,DYIRSNMPIZZNBK-UHFFFAOYSA-N,Warhead
18841,CNC(=O)COc1cc2cc(Nc3nc(N4CCC(O[C@H]5C[C@H](N6CC7(CCN(c8ccc9c(c8F)CN(C8CCC(=O)NC8=O)C9=O)CC7)C6)C5)CC4)ncc3Cl)ccc2n(C(C)C)c1=O,WWGQEYPSVQCJSC-PKVDSNIASA-N,PROTAC
25487,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCCCC3C(=O)NCCNC(=O)CCCC(=O)Nc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)cc2Cl)cccc1-c1ccccc1,IBGWLSYPVQSCKO-UHFFFAOYSA-N,PROTAC
12919,Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](c2cc(N3CCN(CCO[C@H]4C[C@H](Oc5ccc(-c6ccc7c8cnccc8n(C)c7c6)cn5)C4)CC3)no2)C(C)C)cc1,BPIFVQMCAWMCJT-ZWCSVAHWSA-N,PROTAC
7385,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCCCCN(C)C(=O)CCCc2ccc(N3C(=S)N(c4ccc(C#N)c(C(F)(F)F)c4)C(=O)C3(C)C)cc2)C(C)(C)C)cc1,RNYJTOZRTYUWJP-GCXMMMFBSA-N,PROTAC
18613,CNC(=O)COc1cc2cc(Nc3nc(N4CCC(O[C@H]5C[C@H](N6CCC(c7ccc8c(c7Cl)CN(C7CCC(=O)NC7=O)C8=O)CC6)C5)CC4)ncc3Cl)ccc2n(C(C)C)c1=O,WMHLAKIECMVQJL-VVDHFOCHSA-N,PROTAC
5328,NCCc1cccc2ccccc12,RUJHATQMIMUYKD-UHFFFAOYSA-N,Warhead
14744,CCc1cc(Nc2ncc(Br)c(Nc3ccc4nccnc4c3P(C)(C)=O)n2)c(OC)cc1N1CCC(N2CCN(CCCOc3ccc(C4CCC(=O)NC4=O)c(C)c3)CC2)CC1,WMIONPGVPRORQD-UHFFFAOYSA-N,PROTAC
1166,[2H]CCCCN(C)CC(=O)NCCCCCCCC([2H])=O,BOEDFDASQHHODE-LVBFWXSNSA-N,Linker
24707,Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)NCCn1cc(COCCOCCOCCOCCOc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)nn1)c1nnc(C)n1-2,NQCJKUWEAOYMRX-CDRRMRQFSA-N,PROTAC
17688,COc1cc2nc([C@H]3CC[C@H](C(=O)N4CCN(CCCNc5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)CC3)sc2cc1NC(=O)c1cccc(C(F)(F)F)n1,YWESVKNQJCMGFU-SOHZNPICSA-N,PROTAC
12543,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(C(=O)CCCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)CC2)n1,AMMLOEMUGDHWEL-UHFFFAOYSA-N,PROTAC
8031,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCCCC(=O)NCCC(=O)Nc2cc3cc(-c4cncc(N)c4C)c(F)c(N)c3cn2)C(C)(C)C)cc1,IUIATYDOULEXAM-JDDRDTRMSA-N,PROTAC
7900,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCOCCOc2ccc(C(=O)N[C@@H](C)Cn3ccc(-c4ccc(C#N)c(Cl)c4)n3)cc2)C(C)(C)C)cc1,NKECRMLYOQHHBA-PFOSDVPFSA-N,PROTAC
10846,CC1(C)[C@H](NC(=O)c2ccc(N3CCN(CCOCCOc4cccc5c4CN(C4CCC(=O)NC4=O)C5=O)CC3)nc2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,ODRNFRFAJLLVQA-COLKGGAISA-N,PROTAC
15767,[2H]C([2H])(NC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@@H](NC(=O)CN1CCN(CC2CCN(c3ccc(-c4cnc5[nH]cc(C(=O)c6c(F)ccc(NS(=O)(=O)N7CC[C@@H](F)C7)c6F)c5c4)cc3)CC2)CC1)C(C)(C)C)c1ccc(-c2scnc2C)cc1,VFBTUUJLKLFAQD-BBJFYSKKSA-N,PROTAC
2480,[2H]NCCOCCN1CCN(CCC([2H])=O)CC1,NCLWDGKDNXJUFX-PVHFZHPSSA-N,Linker
18331,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CCOCCC(=O)Nc5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)cn3)nc2n(C2CCCC2)c1=O,OTMRTSQZVGZQCG-UHFFFAOYSA-N,PROTAC
19285,N#CCc1ccc(Nc2nc(Nc3cc(C4CC4)[nH]n3)cc(C(=O)NCc3cn(CCOCCOCCOCCOCCNC(=O)COc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)nn3)n2)cc1,COFWPPCOFMCWAL-UHFFFAOYSA-N,PROTAC
4309,Clc1ccccc1CNc1ncnc2[nH]c(-c3ccc(CCCN4CCNCC4)cc3)cc12,AOTYRCQMBVNFDB-UHFFFAOYSA-N,Warhead
11530,COc1cc(N2CCN(CCOCCOCCOCCOCCOc3ccc4c(c3)C(=O)N(C3CCC(=O)NC3=O)C4=O)CC2)ccc1Nc1ncc(-c2cnn(C)c2)c(-c2cn3c4c(cccc24)CCC3)n1,LDFQJTZQBXDTIS-UHFFFAOYSA-N,PROTAC
6834,COCCOCCOCCOCCOCCOCCOCCOCC(=O)O[C@@H]1C[C@@H](C(=O)NCc2ccc(-c3scnc3C)cc2)N(C(=O)[C@@H](N)C(C)(C)C)C1,RPLIAWWEEWEIMG-RWTOGVPBSA-N,E3 Binder
24595,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(CCCCCCOCCCCCOCCCCCC(=O)Nc5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)c(OC)cc23)c(Cl)cc1Cl,CDTZGURPZDTZAF-UHFFFAOYSA-N,PROTAC
24228,NCCCCNC(=O)COc1ccc(N)cc1,QNIFQFVCBGJOTR-UHFFFAOYSA-N,Linker
14364,CN(CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1)C(=O)CCOCCOCCOCCOCCSc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,MUGWKYNZQXDIRF-UCJQHMLASA-N,PROTAC
5400,NC(=O)c1ncc(N2CCCC(N3CCN(C4COC4)C3=O)C2)nc1Nc1ccccc1,QRVRPOJDHIKROC-UHFFFAOYSA-N,Warhead
15841,Cc1ncsc1-c1ccc(Cc2cnc([C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CN3CCN(CC4CCN(c5ccc(-c6cnc7[nH]cc(C(=O)c8c(F)ccc(NS(=O)(=O)N9CC[C@@H](F)C9)c8F)c7c6)cc5)CC4)CC3)C(C)(C)C)s2)cc1,RWAVWUBUWDIFAH-WSHDOPMGSA-N,PROTAC
20098,CC(=O)N1CCc2c(c(N3CCCc4cc(-c5cnn(C)c5)c(C(F)F)cc43)nn2C2CCN(C(=O)CCCCCCNc3cccc4nc(C)n(C5CCC(=O)NC5=O)c(=O)c34)CC2)C1,JJAUHAFPCIGDHV-UHFFFAOYSA-N,Degrader
20181,NC(=O)c1ncc(N2CCCC(N3CCN(C4COC4)C3=O)C2)nc1Nc1ccc(N2CC3(C2)CN(c2ccc4c(c2)C(=O)N(C2CCC(=O)NC2=O)C4=O)C3)cc1,NFBPRCNRAJERMR-UHFFFAOYSA-N,Degrader
11935,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CC(=O)N[C@H](C(=O)N5C[C@H](O)C[C@H]5C(=O)NCc5ccc(-c6scnc6C)cc5)C(C)(C)C)CC4)cn3)nc2n(C2CCCC2)c1=O,UZFHXYKOSGPEJT-REFPDJPYSA-N,PROTAC
23790,CCCCCn1cc(COCCOCC)nn1,DNBAAPFBULJGSQ-UHFFFAOYSA-N,Linker
7604,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCCOC2CCN(C(=O)c3ccc(N4C(=S)N(c5ccc(C#N)c(C(F)(F)F)c5)C(=O)C4(C)C)cc3)CC2)C(C)(C)C)cc1,IJABCJOUJBLZSI-UMWCMSNQSA-N,PROTAC
19647,O=C1CCC(N2Cc3cc(C4CCN(Cc5cccc6ncnn56)CC4)ccc3C2=O)C(=O)N1,DCULZZKWTBEREG-UHFFFAOYSA-N,Molecular Glue
17492,CC(C)Nc1cc(-n2ccc3cc(F)cnc32)ncc1C(=O)N[C@H]1CC[C@H](CN2CCN(c3ccc4c(c3)n(C)c(=O)n4C3CCC(=O)NC3=O)CC2)CC1,RGPQLIZGAPZBJM-QZQSMBEPSA-N,PROTAC
20851,C[C@H]1CC2(CCN(c3ccc(CN4CC(N5CCN(c6cc7c(cc6F)C(=O)N(C6CCC(=O)NC6=O)C7=O)CC5)C4)nc3)CC2)CN1c1ccc(C#N)c(Cl)c1,ABRXKHJSKXHNKE-FDLYHPRCSA-N,Degrader
14524,CC1=C(c2cccc(O)c2)C(c2ccc(/C=C\CN3CCC(CF)(CF)C3)cc2)Oc2ccc(O)cc21,WFMNHBBWZRKXIF-ARJAWSKDSA-N,Molecular Glue
2750,[2H]CN1CC2(CN([2H])C2)C1,ALPTZPFVGLVIKK-PFUFQJKNSA-N,Linker
23299,Cc1cccc(C)c1NC(=O)NCc1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2,FGCBEVMAIRNZQW-UHFFFAOYSA-N,Degrader
19484,O=C1CCC(N2Cc3cc(NC(=O)C[C@H]4CC[C@H](NC(=O)NCc5cccc6ccccc56)CC4)ccc3C2=O)C(=O)N1,SKKLBWIRXHKYHZ-FCEFYBLJSA-N,PROTAC
14766,CCc1cc(Nc2ncc(Br)c(Nc3ccc4nccnc4c3P(C)(C)=O)n2)c(OC)cc1N1CCC(N2CCN(CCCn3nc(C)c(C4CCC(=O)NC4=O)c3C)CC2)CC1,OSHTZURJYUQDLR-UHFFFAOYSA-N,PROTAC
11001,CC1(C)[C@H](NC(=O)c2ccc(N3CCC(CN4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)CC3)c(F)c2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,NLCQPWJTQTWYAQ-JABICJEXSA-N,PROTAC
25449,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C(=O)CCCc4cn(CCOCCOCCNc5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)nn4)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,ZFZXSTQIIIMNAX-UHFFFAOYSA-N,PROTAC
24285,CCOCCOCCn1cc(C(N)=O)nn1,VIPMOOADDACLIH-UHFFFAOYSA-N,Linker
13996,COc1cc(N2CCC(NC(=O)COCCSc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,OMAPKFHIRONILI-UHFFFAOYSA-N,PROTAC
7179,O=C1CCC(N2CCc3ccccc3C2=O)C(=O)N1,PMOAUWYNOWSKNO-UHFFFAOYSA-N,E3 Binder
19739,O=C1CCC(N2Cc3cc(C4CCN(CC(F)F)CC4)ccc3C2=O)C(=O)N1,IWRAEVCQUNPGEK-UHFFFAOYSA-N,Molecular Glue
1350,[2H]CC#Cc1ccc(O[C@H]2C[C@H](O[2H])C2)cn1,MPOGYBYKGWLJEH-CAEBVCTJSA-N,Linker
20595,COc1ccc2c(c1C1CCN(C[C@H]3CC[C@H](NC(=O)[C@@H]4NC5(CCCCC5)[C@@]5(C(=O)Nc6cc(Cl)ccc65)[C@H]4c4cccc(Cl)c4F)CC3)CC1)n(C)c(=O)n2C1CCC(=O)NC1=O,RZFBLEXNHOIXBY-QBYNTKDRSA-N,Degrader
15188,CCc1ccc2c(P(C)(C)=O)c(Nc3nc(Nc4cc(CC)c(N5CCC(N6CCN(CCc7cc(F)c([C@H]8CCC(=O)NC8=O)c(F)c7)CC6)CC5)cc4OC)ncc3Br)ccc2n1,KVTIKZGHJGFAAG-UUWRZZSWSA-N,PROTAC
18942,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C(=O)CCOCCOCCOCCNc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)cc1)c1ccccc1,ZFLAUVOBFZBWIJ-KRVRMENKSA-N,PROTAC
14104,CN(CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1)C(=O)CSc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,BPEDTRZJDVETJE-BBTNWVSFSA-N,PROTAC
23630,CC(C)(C)OC(=O)NC12CC(NC(=O)OCc3ccc4c(c3)C(=O)N(C3CCC(=O)NC3=O)C4)(C1)C2,XSUCVNQSYSLVFZ-UHFFFAOYSA-N,Degrader
7230,COc1ccccc1N1CCC(=O)NC1=O,PCUUMCBQIMQBTC-UHFFFAOYSA-N,E3 Binder
15061,CCc1cc(Nc2ncc(Br)c(Nc3ccc4nccnc4c3P(C)(C)=O)n2)c(OC)cc1N1CCC(N2CCC(NCCc3cc(F)c(C4CCC(=O)NC4=O)c(F)c3)CC2)CC1,PGKMCGHADJSQQF-UHFFFAOYSA-N,PROTAC
13702,NC(=O)c1c(-c2ccc(Oc3ccc(Cl)cn3)cc2)nn([C@@H]2CCN(C3CN(C4CN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)C4)C3)C[C@H]2F)c1N,NSESOJXYKQPLGB-HPSQJEMFSA-N,PROTAC
22644,CCN(c1cc(-c2ccc(OCCCN3CCN(c4ccc5c(c4)C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,LLUMTOBXWAZVNS-UHFFFAOYSA-N,Degrader
5425,CCN1CCN(C2CCCN(c3nnc(C(N)=O)c(Nc4ccccc4)n3)C2)C1=O,JSVJNQHXKSCHFQ-UHFFFAOYSA-N,Warhead
23137,CNc1cc(Nc2cccc(-c3ccc(CN4CC5(C4)CN(c4ccc(-c6ccc7c(c6)n(C)c(=O)n7C6CCC(=O)NC6=O)cc4)C5)cn3)c2)nn2c(C(=O)N[C@@H]3C[C@@H]3F)cnc12,QXZBRAANCCTSHV-HYPKXSETSA-N,Degrader
22850,CNc1cc(Nc2cccn(-c3cc(C(=O)NCCCCc4ccc5c(c4)n(C)c(=O)n5C4CCC(=O)NC4=O)ccn3)c2=O)nn2c(C(=O)N[C@@H]3C[C@@H]3F)cnc12,ILQJSQWCZNPWRD-ZZRPCJPRSA-N,Degrader
20491,Cn1c(=O)n(C2CCC(=O)NC2=O)c2ccc(C#CC3CCN(C(=O)C45CCC(NC(=O)[C@@H]6NC7(CCCCC7)[C@@]7(C(=O)Nc8cc(Cl)ccc87)[C@H]6c6cccc(Cl)c6F)(CC4)CC5)CC3)cc21,YSXYSNGHXZKJKQ-ORZOSZROSA-N,Degrader
21058,COc1cc(N2CCN(CCCN3CCC(c4ccc(NC5CCC(=O)NC5=O)cc4)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2C(C)=O)n1,BJUDABRXCNIJJR-UHFFFAOYSA-N,Degrader
10954,CC1(C)[C@H](NC(=O)c2ccc(CCCCN3CCC(Oc4ccc5c(c4)C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)nc2)C(C)(C)[C@H]1Oc1ccc(Cl)c(C#N)c1,QEIAUINVUMCIQS-RPINAMIVSA-N,PROTAC
7745,Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H](C(C)C)n2cc(OCCCOCCCCCOc3ccc(N4C(=S)N(c5ccc(C#N)c(C(F)(F)F)c5)C(=O)C4(C)C)cc3)cn2)cc1,IALSNQKTROYVOK-DIEAYKLYSA-N,PROTAC
19470,CN(CCc1ccc(Cl)cc1Cl)Cc1ccc(CNCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3=O)cc1,FQJFTUXNBSMZHM-UHFFFAOYSA-N,PROTAC
4248,N#Cc1ccc(O[C@H]2CC[C@@H](NC(=O)c3ccc(F)cc3)CC2)cc1Cl,NCZTUMYYXYYTKA-CALCHBBNSA-N,Warhead
11153,CC1(C)[C@H](NC(=O)c2ccc(CCCC3CN(c4ccc5c(c4)C(=O)N(C4CCC(=O)NC4=O)C5=O)C3)cc2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,GPYATRLYKNRTPK-GFYKNJBQSA-N,PROTAC
17325,COc1cc2nn([C@H]3CC[C@H](CN4CCC(c5cccc6c5n(C)c(=O)n6C5CCC(=O)NC5=O)CC4)CC3)cc2cc1NC(=O)c1cncc(Cl)c1,RHHWWMADYYASMR-GUOWWYKGSA-N,PROTAC
10226,CC1N(c2ccc(C#N)c(C(F)(F)F)c2)CCC12CCN(c1ccc(C(=O)N3CCN(C4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)CC3)cc1)CC2,YQRRRDAIMFOZOO-UHFFFAOYSA-N,PROTAC
8045,Cc1c(N)cncc1-c1cc2cc(NC(=O)CCCC(=O)NCCCCCCCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)ncc2c(N)c1F,YCUNKBIHAWCQAP-UHFFFAOYSA-N,PROTAC
24276,CC(=O)NCCCCCCN,WRJPJZTWQTUPQK-UHFFFAOYSA-N,Linker
12319,Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)NCCCCOCCOc1cccc3c1C(=O)N(C1CCC(=O)NC1=O)C3=O)c1nnc(C)n1-2,BNBYEERTQBEAPM-QBHOUYDASA-N,PROTAC
24264,NCCOCCOCCNC(=O)CO,YSTUQSIFXBNAOT-UHFFFAOYSA-N,Linker
22012,C[C@@H]1CN(CCOc2ccc(N3C(=S)N(c4cnc(C#N)c(C(F)(F)F)c4)C(=O)C3(C)C)cc2C2CCC2)C[C@H](C)N1CC(=O)Nc1cccc(NC2CCC(=O)NC2=O)c1,NZAOAVZDHKXFES-BYGMXFQISA-N,Molecular Glue
23181,CNc1cc(N2CCc3c(-c4ccc(CN5CCN([C@H]6CC[C@H](c7ccc(-c8ccc9c(c8)n(C)c(=O)n9C8CCC(=O)NC8=O)cc7)CC6)CC5)cn4)cccc32)nn2c(C(=O)N[C@@H]3C[C@@H]3F)cnc12,PFMJPRWFCLGBIE-RKPCSVNRSA-N,Degrader
15207,CCc1ccc2c(P(C)(C)=O)c(Nc3nc(Nc4cc(CC)c(N5CCC(N6CCN(CC7CN(c8cc(F)c(C9CCC(=O)NC9=O)c(F)c8)C7)CC6)CC5)cc4OC)ncc3Br)ccc2n1,OBLWEGYAPPWWER-UHFFFAOYSA-N,PROTAC
19639,O=C1CCC(N2Cc3cc(C4CCN(Cc5cc[nH]c5)CC4)ccc3C2=O)C(=O)N1,LTLCETZUQJLBQH-UHFFFAOYSA-N,Molecular Glue
6402,O=C1CCC(N2Cc3c(F)cccc3C2=O)C(=O)N1,RSDXKDVFVKDIFY-UHFFFAOYSA-N,E3 Binder
12291,CC[C@H](C(=O)N1CCCC[C@H]1C(=O)O[C@H](CCc1ccc(OC)c(OC)c1)c1cccc(OCC(=O)NCCOCCOCC(=O)N[C@H](C(=O)N2C[C@H](O)C[C@H]2C(=O)NCc2ccc(-c3scnc3C)cc2)C(C)(C)C)c1)c1cc(OC)c(OC)c(OC)c1,XZUTXYRVCIMDFO-VKDRMGNFSA-N,PROTAC
12763,O=C1CCC(N2C(=O)c3ccc(N4CCN(CCCc5ccc(O[C@H]6C[C@H](Oc7ccc(-c8ccc9c(c8)[nH]c8ccncc89)cn7)C6)cn5)CC4)cc3C2=O)C(=O)N1,LAXWYRXDDLDAOC-MBESJUTMSA-N,PROTAC
