CBDREGNO,SMILES,InChI Key,Type
10998,CC1(C)[C@H](NC(=O)c2ccc(N3CCC(CCN4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)CC3)cc2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,MAWNACARHMWGEN-CKLCFHENSA-N,PROTAC
23636,O=C1CCC(N2Cc3ccc(COC(=O)NC45CC(CF)(C4)C5)cc3C2=O)C(=O)N1,OYALNAVDZIHWSA-UHFFFAOYSA-N,Degrader
17258,Cn1c(=O)n(C2CCC(=O)NC2=O)c2cc(F)cc(C3CCN(C[C@H]4CC[C@H](n5cc6cc(NC(=O)c7cccc(C(F)(F)F)n7)c(F)cc6n5)CC4)CC3)c21,BLCLXSSNJFAYAE-YDDVGFCVSA-N,PROTAC
16491,C=CC(=O)N1CCN(c2nc(OC[C@@H]3C[C@@H](OCCOc4cc(-c5scnc5C)ccc4CNC(=O)[C@@H]4C[C@@H](O)CN4C(=O)[C@@H](c4cc(C)no4)C(C)C)CN3C)nc3c2CCN(c2cccc4ccccc24)C3)C[C@@H]1CC#N,GMCMOFQEKLTMSV-GLUBQHSKSA-N,PROTAC
19279,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCOCCOCCn2cc(CNC(=O)c3cc(Nc4cc(C5CC5)[nH]n4)nc(Nc4ccc(CC#N)cc4)n3)nn2)C(C)(C)C)cc1,MZRDBYXCGMLWBF-XZXJPCOESA-N,PROTAC
13269,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCCCCCCOc2ccc([C@@H]3c4[nH]c5ccccc5c4C[C@@H](C)N3CC(F)F)nc2)C(C)(C)C)cc1,VQTWASKERAEOES-VBYFQCDDSA-N,PROTAC
13351,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCCCOCCCOc2cc(F)c([C@@H]3c4[nH]c5ccccc5c4C[C@@H](C)N3CC(C)(C)F)c(F)c2)C(C)(C)C)cc1,IGXHVQLSRYSLQN-HYMKUFGSSA-N,PROTAC
2396,[2H]C(=O)CN1CCN(C[C@H]2CN(c3ccc([2H])cc3)CCO2)CC1,AJDXFPNYJBRBLW-BLAYITODSA-N,Linker
14557,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCOCCOCCOCCN2CCN(c3ccn4c(n3)nc3ccccc34)CC2)C(C)(C)C)cc1,RVNNPHJHLAWJTE-DRTKLYQKSA-N,PROTAC
10194,CC1(C)CN(c2ccc(C#N)c(Cl)c2)CC12CCN(c1ccc(C(=O)N3CCN(CC4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)CC3)cc1)CC2,UZRKNXZMSNESPZ-UHFFFAOYSA-N,PROTAC
8509,O=C1CCC(N2C(=O)c3ncc(N4CCN(CCCCCOc5ccc([C@@H]6c7ccc(O)cc7CC[C@@H]6c6ccc(F)cc6)cc5)CC4)nc3C2=O)C(=O)N1,WOLUVEPQHBYMBU-LVUFJOMYSA-N,PROTAC
4385,Cc1nc2c(F)cc(-c3nc(Nc4ccc(CN5CCNCC5)cn4)ncc3F)cc2n1C(C)C,IXGZDCRFGCEEBU-UHFFFAOYSA-N,Warhead
20919,COc1cc(N2CCN(C(=O)CN3CCN(c4cnn(C5CCC(=O)NC5=O)c(=O)c4)CC3)CC2)ccc1Nc1ncc(C(F)(F)F)c(Nc2ccccc2)n1,SXVPQXFFUFHWMQ-UHFFFAOYSA-N,Degrader
14722,Cn1c2ccncc2c2ccc(-c3ccc(O[C@H]4C[C@H](OC5CCN(c6ccnc(C#CC(C)(C)Oc7ccc8c(c7)CN(C7CCC(=O)NC7=O)C8=O)n6)CC5)C4)nc3)cc21,LMQLFGXFWAAIFA-XWCQTXCCSA-N,PROTAC
18815,CNC(=O)COc1cc2cc(Nc3nc(N4CCC(O[C@H]5C[C@H](N6CCC7(CC6)CN(c6ccc8c(c6)CN(C6CCC(=O)NC6=O)C8=O)C7)C5)CC4)ncc3Cl)ccc2n(C(C)C)c1=O,GGKFERDCYZUUMX-ZRVPOTKJSA-N,PROTAC
249,[2H]CCCCC(=O)NCC[2H],ZOQTYYYRQHZQAR-QDNHWIQGSA-N,Linker
6173,CC(=O)NCC(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(-c2scnc2C)cc1O,LPLIIZQWLRYRDD-CVEARBPZSA-N,E3 Binder
6865,Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@H](O)CN2C(=O)[C@H](c2ccno2)C(C)C)cc1,AEGZCFBRSAPXRD-CUBKBFNLSA-N,E3 Binder
5952,CCCCC1=C(c2ccc(O)cc2)c2ccc3[nH]nc(F)c3c2CCC1,AYZXKRYPVIHXNP-UHFFFAOYSA-N,Warhead
19764,Cc1cc(CN2CCC(c3ccc4c(c3)CN(C3CCC(=O)NC3=O)C4=O)CC2)on1,YTXUWRWNBJRVBT-UHFFFAOYSA-N,Molecular Glue
20532,O=C1CCN(c2cnc3cc(C#CC4CCN(C[C@H]5CC[C@H](NC(=O)[C@@H]6NC7(CCCCC7)[C@@]7(C(=O)Nc8cc(Cl)ccc87)[C@H]6c6cccc(Cl)c6F)CC5)CC4)ccn23)C(=O)N1,LUGBYLMPVKJRQG-KJPFBPCNSA-N,Degrader
25231,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCCCCOc3ccc(/N=N/c4ccc(C(=O)Nc5cccc6c5CN(C5CCC(=O)NC5=O)C6=O)cc4)cc3)CC2)n1,OGTSSFRBYDKZEX-OGAWRBAASA-N,PROTAC
6875,CC(=O)N[C@H](C(=O)N1C[C@H](O)C[C@H]1C(=O)N[C@@H](C)c1ccc(-c2ccnn2C)cc1)C(C)(C)C,IBQHYEMYWMEGSC-YWASFDNLSA-N,E3 Binder
10770,Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCOCCN2CCN(C(=O)C[C@@H]3N=C(c4ccc(Cl)cc4)c4c(sc(C)c4C)-n4c(C)nnc43)CC2)C(C)(C)C)cc1,OHLKNGXUTSGHKB-OPKAXJPYSA-N,PROTAC
14927,CCc1cc(Nc2ncc(Br)c(Nc3ccc4nc(C)ccc4c3P(C)(C)=O)n2)c(OC)cc1N1CCC(N2CCN(C(=O)[C@@H]3CCN(c4cc(F)c(C5CCC(=O)NC5=O)c(F)c4)C3)CC2)CC1,WXIGPEVGIONDEY-ZCODOFFGSA-N,PROTAC
813,[2H]CCCCn1cc2c(n1)CN([2H])C2,YSQBIGSIDMIDNT-PFUFQJKNSA-N,Linker
13357,CC[C@H](C)[C@H](N)C(=O)O[C@@H]1C[C@@H](C(=O)NCc2ccc(-c3scnc3C)cc2)N(C(=O)[C@@H](NC(=O)COCCOCCOCCOc2cc(F)c([C@@H]3c4[nH]c5ccccc5c4C[C@@H](C)N3CC(C)(C)F)c(F)c2)C(C)(C)C)C1,ICDNKKUARVIGHB-BUFILXOISA-N,PROTAC
491,[2H]CC1(OC)CN([2H])C1,NLQOJPCZZYNBFZ-PFUFQJKNSA-N,Linker
14934,COc1cc(N2CCC(N3CCN(CCC4CCN(c5cc(F)c(C6CCC(=O)NC6=O)c(F)c5)CC4)CC3)CC2)c(C)cc1Nc1ncc(Br)c(Nc2ccc3nccnc3c2P(C)(C)=O)n1,SNLAAPVKLKFQAY-UHFFFAOYSA-N,PROTAC
14120,O=C(CCCCCSc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O)NCCOc1ccc(/C(=C(/CCCl)c2ccc(O)cc2)c2ccccc2)cc1,XTNYXVWZNALICP-HSRGEJEPSA-N,PROTAC
20706,C[C@H]1CC2(CCN(c3ccc(C(=O)N4CCC(CN5Cc6cc7c(cc6C5)C(=O)N([C@H]5CCC(=O)NC5=O)C7=O)CC4)cc3)CC2)CN1c1ccc(C#N)c(Cl)c1,GAXWAKXJBZHVQF-HQIXAVTHSA-N,Degrader
13845,COC(=O)C[C@@H]1N=C(c2ccc(-c3ccc(C(=O)N[C@H](C)c4ccc(S(=O)(=O)Nc5ccc(C)c6c(C#N)c[nH]c56)cc4)c(F)c3)cc2)c2c(sc(C)c2C)-n2c(C)nnc21,PYYAXJXZFOKMAF-WRAWZCCESA-N,PROTAC
2261,[2H]C(=O)CN1CC[C@H](N2CCN(c3ccc([2H])cc3)CC2)C1,RLOSNKAONIRRPY-QBDCHAEESA-N,Linker
22419,COc1ccc2nc(-c3cnc(-c4ccc(NCCOCCOc5ccc6c(c5)CN(C5CCC(=O)NC5=O)C6=O)nc4)cc3C(F)(F)F)sc2c1,NCXJXHKATFMXNM-UHFFFAOYSA-N,Degrader
8010,Cc1c(N)cncc1-c1cc2cc(NC(=O)CCNC(=O)CCCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)ncc2c(N)c1F,JFUGMWOBMGODMV-UHFFFAOYSA-N,PROTAC
13612,C[C@H]1CCc2c(ccc(-c3cnn(C4CCN(C(=O)CN5CCN(c6ccc7c(c6)C(=O)N(C6CCC(=O)NC6=O)C7=O)CC5=O)CC4)c3)c2OC2CCC2)N1C(=O)C1CC1,FALPQIPPRDZELA-XVNGORCSSA-N,PROTAC
12488,Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)N[C@H](C)c1ccc(OCCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)cc1)c1nnc(C)n1-2,TXNXUOFQQCOHIR-WVCVGGKZSA-N,PROTAC
19038,CC/C(=C(\c1ccccc1)c1ccc(OCCCCCN2CCN(c3ncc4c(n3)C(=O)N(C3CCC(=O)NC3=O)C4=O)CC2)cc1)c1ccc(O)cc1,CKXKZYVTJLTOAU-FJSCPDHXSA-N,PROTAC
9686,CCOC1CN([C@H]2[C@@H]3CC[C@@H](C3)[C@H]2Oc2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)C1,DSNVJNWIFHOWMO-JWGJYYJQSA-N,Molecular Glue
10488,Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCOCCCOc2ccc([C@H](C)NC(=O)C[C@@H]3N=C(c4ccc(Cl)cc4)c4c(sc(C)c4C)-n4c(C)nnc43)cc2)C(C)(C)C)cc1,CQLGQNIZXIECPC-PTUITXEZSA-N,PROTAC
796,[2H]CCCCCC[2H],VLKZOEOYAKHREP-QDNHWIQGSA-N,Linker
2790,[2H]CC(=O)NCCOCCOCCOCCC(=O)NCCN[2H],KZDRRPLSIWFDKY-PFUFQJKNSA-N,Linker
16443,C=CC(=O)N1CCN(c2nc(O[C@H](C)CN3CCC(CCC(=O)N[C@H](C(=O)N4C[C@H](O)C[C@H]4C(=O)N[C@@H](C)c4ccc(-c5scnc5C)cc4)C(C)(C)C)CC3)nc3c(F)c(-c4cc(O)cc5ccccc45)c(Cl)cc23)CC1,SIMRMTYNZLKHFS-YCBWRECHSA-N,PROTAC
16932,C[C@H]1CN(c2cc(-c3n[nH]c4ccc(OC5(C)CC5)cc34)ncn2)CCN1CC1CCN(CC2CCN(c3ccc4c(c3)C(=O)N(C3CCC(=O)NC3=O)C4=O)CC2)CC1,RPATXQSTPGUNNC-XRTOLJPQSA-N,PROTAC
8284,O=C1CC[C@H](N2Cc3cc(OCCN4C[C@@H]5C[C@H]4CN5CCOc4ccc([C@H]5c6ccc(O)cc6CC[C@H]5c5ccccc5)cc4)ccc3C2=O)C(=O)N1,RMQWZOPJYORTHW-LPTXNQQLSA-N,PROTAC
9846,O=C1CCC(N2Cc3c(ccc(C(=O)N[C@H](c4ccc(OC(F)(F)F)cc4)C(F)(F)F)c3F)C2=O)C(=O)N1,YKLFLHXOXJEEPV-KPMSDPLLSA-N,Molecular Glue
9857,O=C1CCC(N2Cc3c(ccc(C(=O)N[C@@H](CC(F)(F)F)c4cccc(F)c4)c3F)C2=O)C(=O)N1,YMVZROBQYSMTKU-BHWOMJMDSA-N,Molecular Glue
7007,NCc1cc2c(s1)C(=O)N(C1CCC(=O)NC1=O)C2=O,FIXIXKZZDPVZRI-UHFFFAOYSA-N,E3 Binder
19370,CC(C)N(CCc1cccc2ccccc12)Cc1ccc(CNC(=O)c2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3=O)cc1,NFIZYVMHDMJHDB-UHFFFAOYSA-N,PROTAC
23502,Cc1c(Cl)cc(NC(=O)OCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)cc1OC1CCN(C)C1,BHNNCHOPAIILNF-UHFFFAOYSA-N,Degrader
7157,Oc1nc2ccccc2s1,YEDUAINPPJYDJZ-UHFFFAOYSA-N,E3 Binder
1276,[2H]NC1CC2(C1)CC(C(=O)N1CCN([2H])CC1)C2,FJXYFRXOVMEGQZ-ZSJDYOACSA-N,Linker
3189,[2H]C1CCN(C[C@@H]2CCN([2H])C2)CC1,ZXFYBZCIHVSELR-RITAEAAQSA-N,Linker
17249,COc1cc2c(cc1NC(=O)c1cccc(C(F)(F)F)n1)CN([C@H]1CC[C@H](CN3CCC(c4cccc5c4n(C)c(=O)n5C4CCC(=O)NC4=O)CC3)CC1)C2=O,MNVLGNFMWFYACB-DUHADFHISA-N,PROTAC
19504,O=C1CCC(N2Cc3cc(C(=O)NCc4ccc(CNc5nccc(-c6cccc7ccccc67)n5)cc4)ccc3C2=O)C(=O)N1,LATWQLNFOSBZMM-UHFFFAOYSA-N,PROTAC
8959,O=C1CCC(N2Cc3cc(OC4CCCC4N4CCC5(CCOCC5)C4)ccc3C2=O)C(=O)N1,LOGWUXXOOBDZFA-UHFFFAOYSA-N,Molecular Glue
5829,CN(C)c1ncc(-c2ccc(-c3nc4ccc(N)cc4s3)cn2)cn1,ULZZWWZRPLIDIN-UHFFFAOYSA-N,Warhead
24992,NC(=O)CC[C@H](NC(=O)[C@@H]1CC[C@@H]2CCN(C(=O)CCCCCC#Cc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)C[C@H](NC(=O)c3cc4cc(C(F)(F)P(=O)(O)O)ccc4[nH]3)C(=O)N21)C(=O)NC(c1ccccc1)c1ccccc1,ZMCYXBJXBBCEIP-DYGUMZBISA-N,PROTAC
24277,CC(=O)NCCOCCOCCOCCN,XGZGUFMIIFCEPB-UHFFFAOYSA-N,Linker
19802,CC1(C)C=C(c2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)CC(C)(C)N1,HVEGCXBGKMENAN-UHFFFAOYSA-N,Molecular Glue
13393,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCOCCCCCOc2cc(F)c([C@@H]3c4[nH]c5ccccc5c4C[C@@H](C)N3CC(F)(F)F)c(F)c2)C(C)(C)C)cc1,KLWILMBSYNPMBW-GSXDKGEZSA-N,PROTAC
15404,CCOc1cc(N2CCC(N3CCN(CCc4c(F)ccc5c4n(C)c(=O)n5C4CCC(=O)NC4=O)CC3)CC2)c(CC)cc1Nc1ncc(Br)c(Nc2ccc3nc(CC)ncc3c2P(C)(C)=O)n1,KBPYHRNXLCTAKS-UHFFFAOYSA-N,PROTAC
23378,O=C1CCC(N2Cc3ccc(CNC(=O)Nc4ccncc4)cc3C2=O)C(=O)N1,FDOBUGOLZCCQFF-UHFFFAOYSA-N,Degrader
6307,Nc1ccc2c(c1)C(=O)N([C@H]1CCC(=O)NC1=O)C2=O,IICWMVJMJVXCLY-VIFPVBQESA-N,E3 Binder
10915,CC1(C)[C@H](NC(=O)c2ccc(N3CCN(CCCOc4ccc5c(c4)C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)cc2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,HRRKWAFHRRWOKX-YEKULVGXSA-N,PROTAC
6415,O=C1CCC(N2Cc3cc(O)c(F)cc3C2=O)C(=O)N1,ILDMHHDVFQIDHP-UHFFFAOYSA-N,E3 Binder
17327,Cn1c(=O)n(C2CCC(=O)NC2=O)c2cccc(C3CCN(C[C@H]4CC[C@H](n5cc6cc(NC(=O)c7cnn8cc(C#N)cnc78)ccc6n5)CC4)CC3)c21,OMMXTVGHZTVLIZ-HRHXEURFSA-N,PROTAC
119,[2H]CCCCN1CCC(c2ccc(C([2H])=O)cc2)CC1,ZJBWYDMEQHQTKJ-LVBFWXSNSA-N,Linker
20942,COc1cc(N2CC3(CN(C(=O)CN4CCC(c5ccc(NC6CCC(=O)NC6=O)cc5)CC4)C3)C2)ccc1Nc1ncc(Cl)c(Nc2ccccc2C(C)=O)n1,NUZGTVIDAIFYLS-UHFFFAOYSA-N,Degrader
23605,O=C1CCC(N2Cc3ccc(COC(=O)NC4(c5ccccc5)CC4)cc3C2=O)C(=O)N1,KQTFZCHBOYFXCP-UHFFFAOYSA-N,Degrader
202,[2H]CC1CC2(C1)CC(C[2H])C2,XSMNCVPNJTZYQT-QDNHWIQGSA-N,Linker
1841,[2H]C#Cc1ccc(OC2CC(O[2H])C2)cn1,TYMOXFZSJKMARX-LVBFWXSNSA-N,Linker
3336,[2H]CNCCc1cn(C[2H])nn1,RQUXWAWPDIUENF-QDNHWIQGSA-N,Linker
17111,COc1c(N2CCC(CN3CCN(CC4CCN(c5cc(-c6n[nH]c7ccc(OC8(C)CC8)cc67)ncn5)CC4)C(C)(C)C3)CC2)ccc2c1CN(C1CCC(=O)NC1=O)C2=O,WLRFIABWKXQELL-UHFFFAOYSA-N,PROTAC
4966,COc1cc2nn([C@H]3CC[C@@H](C=O)CC3)cc2cc1NC(=O)c1cccc(C(C)(F)F)n1,VJZCTZDOOSHCPT-FZNQNYSPSA-N,Warhead
18384,Cn1ncc(-c2nc(N[C@H]3CC[C@H](NCCCCCCCCNC(=O)NCc4cc5c(s4)C(=O)N(C4CCC(=O)NC4=O)C5)CC3)ncc2F)c1CC1CC1,BWRTUANDCGEPGQ-JYEAOAIVSA-N,PROTAC
20628,Cn1c(=O)n(C2CCC(=O)NC2=O)c2ccc(CCCN3CCN(C[C@H]4CC[C@H](NC(=O)[C@@H]5NC6(CCCCC6)[C@@]6(C(=O)Nc7cc(Cl)ccc76)[C@H]5c5cccc(Cl)c5F)CC4)CC3=O)cc21,FVAQLOBQUCXGSB-MKWGRHFGSA-N,Degrader
11606,C=CC(=O)N1CCCC[C@H](n2c(NC(=O)c3ccnc(C)c3)nc3ccc(OCCOCCN4CCN(CCOCCOCC(=O)N[C@H](C(=O)N5C[C@H](O)C[C@H]5C(=O)N[C@@H](C)c5ccc(-c6scnc6C)cc5)C(C)(C)C)CC4)c(Cl)c32)C1,SEWLBAYNVVOMNB-OSKNHZSASA-N,PROTAC
1171,[2H]C(=O)CCn1cc(C([2H])=O)nn1,GQQBXMKTLDOTDS-XBTCESIDSA-N,Linker
23319,O=C1CCC(N2Cc3ccc(CNC(=O)Nc4ccc(Cl)cc4Cl)cc3C2=O)C(=O)N1,VDYOJNXHRGJCNE-UHFFFAOYSA-N,Degrader
17705,COc1cc2nc([C@H]3CC[C@H](CN(C)CCCNc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)sc2cc1NC(=O)c1cncc(Cl)c1,HDKVEKZZWVERKG-FKCXMHPPSA-N,PROTAC
24916,COc1cc(N2CCN(C(=O)CCCCCCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)NCc3ccc(-c4scnc4C)cc3)C(C)(C)C)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,KVVNVQLVKFQXHX-AQHSYVBPSA-N,PROTAC
21838,CC1(C)C(=O)N(c2cnc(C#N)c(C(F)(F)F)c2)C(=S)N1c1ccc(OCCN2CCN(CC(=O)Nc3cc(Cl)cc(NC4CCC(=O)NC4=O)c3)CC2)c(CO)c1,AUXHEDQMJDIZPJ-UHFFFAOYSA-N,Molecular Glue
17457,CC(C)Nc1cc(-n2ccc3cc(C#N)cnc32)ncc1-c1cn([C@H]2CC[C@H](CN3CCN(c4cccc5c4n(C)c(=O)n5C4CCC(=O)NC4=O)CC3)CC2)nn1,KKOWVTPEEHPXNJ-UQHPAKBZSA-N,PROTAC
11549,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(=O)COCCOCCOCCOCCOCC(=O)N[C@H](C(=O)N5C[C@H](O)C[C@H]5C(=O)N[C@@H](C)c5ccc(-c6scnc6C)cc5)C(C)(C)C)CC4)cc3OC)ncc2Cl)c1,DJUYGAQEVZILQL-NBABBAIJSA-N,PROTAC
23703,O=C1CCC(N2Cc3c(F)cc(COC(=O)Nc4ccc(-c5ccccc5F)c(F)c4)cc3C2=O)C(=O)N1,TWGOBIOTFWTHTH-UHFFFAOYSA-N,Degrader
3117,[2H]NCc1ccc(C(C)(C)N([2H])C)cc1,SKZRTIOABNQKPR-ZSJDYOACSA-N,Linker
3910,CC1(C)[C@H](NC(=O)c2ccc(N)cc2)C(C)(C)[C@H]1Oc1ccc(C#N)c(C(F)(F)F)n1,VYGDXNYHVFEGMT-WGSAOQKQSA-N,Warhead
12021,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCCCCCCCCC(=O)N5CCN(S(=O)(=O)C[C@@H](N6C(=O)[C@@](C)(CC(=O)O)C[C@H](c7cccc(Cl)c7)[C@H]6c6ccc(Cl)cc6)C(C)(C)C)CC5)CC4)cn3)nc2n(C2CCCC2)c1=O,XOFQFOKOEWOVLT-CTNOIGBLSA-N,PROTAC
11533,COc1cc(N2CCN(C(=O)COCCOCCOCCOCCOc3cc([C@H](C(=O)N4C[C@H](O)C[C@H]4C(=O)NCc4ccc(-c5scnc5C)cc4)C(C)C)on3)CC2)ccc1Nc1ncc(-c2cnn(C)c2)c(-c2cn3c4c(cccc24)CCC3)n1,PPSWWNSFFYAZHD-KTYBHKGASA-N,PROTAC
14459,Cn1c(=O)n(CCC(C)(C)O)c2cc(Nc3nc(N4CC5CCC(C4)C5(F)F)ncc3Cl)ccc21,MJCXMDHFAYSKJA-UHFFFAOYSA-N,Molecular Glue
25220,Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)NCCc1ccc(/N=N/c3ccc(NC(=O)COc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)cc3)cc1)c1nnc(C)n1-2,CWYSGWHWRCXYKB-YNDIWGBZSA-N,PROTAC
16546,C=CC(=O)N1CCN(c2nc(OCCN3CCC4(CC3)CN(CC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)N[C@@H](C)c3ccc(-c5scnc5C)cc3)C(C)(C)C)C4)nc3c(F)c(-c4cc(O)cc5ccccc45)c(Cl)cc23)C[C@@H]1CC#N,ZCFFBSPMKBNQOL-JBLPEKNNSA-N,PROTAC
5615,COc1cc(N2CCNCC2)ccc1Nc1ncc(C(F)(F)F)c(Nc2ccc(F)cc2F)n1,DLJUDBJEVQSPCT-UHFFFAOYSA-N,Warhead
14062,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(C(=O)CCCCCCSc3cccc4c3CN(C3CCC(=O)NC3=O)C4=O)CC2)n1,NSSJGJULIHUACV-UHFFFAOYSA-N,PROTAC
