CBDREGNO,SMILES,InChI Key,Type
8913,COC1CN([C@H]2CCC[C@@H]2Oc2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)C1,OIZBIRZMZPTDPH-JVUMBYKBSA-N,Molecular Glue
3309,[2H]CCCOCCOCCNC(=O)CCCO[2H],HOIYBBFGUCQUOO-LVBFWXSNSA-N,Linker
19818,O=C1CCC(N2Cc3cc(C4CCN(Cc5cc([C@]67CC8CC(C[C@@H](C8)C6)C7)n[nH]5)CC4)ccc3C2=O)C(=O)N1,FKSDCRDWELOJGS-XGDXMKCYSA-N,Molecular Glue
18488,CNC(=O)COc1cc2cc(Nc3nc(N4CCC5(CC4)CN(C(C)(C)C4CCN(c6cccc7c6CN(C6CCC(=O)NC6=O)C7=O)CC4)C5)ncc3Cl)ccc2n(C(C)C)c1=O,AWDSWMPQZDDJAU-UHFFFAOYSA-N,PROTAC
8515,O=C1CCC(N2C(=O)c3cnc(N4CCN(CCCCCOc5ccc([C@H]6c7ccc(O)cc7CC[C@H]6c6ccc(F)cc6)cc5)CC4)nc3C2=O)C(=O)N1,SYTHKVMGAYIWLU-GUHZWPGOSA-N,PROTAC
12171,Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)NCCCCCCCCNC(=O)COc1cccc3c1C(=O)N(C1CCC(=O)NC1=O)C3=O)c1nnc(C)n1-2,JGQPZPLJOBHHBK-UFXYQILXSA-N,PROTAC
12341,CC[C@H](C(=O)N1CCCC[C@H]1C(=O)O[C@H](CCc1ccc(OC)c(OC)c1)c1ccccc1OCC(=O)NCCCCCCCCCCOc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)c1cc(OC)c(OC)c(OC)c1,YBRMOPKLEUGEHK-KVCSYMCHSA-N,PROTAC
20365,CN1CCN([C@@H]2CCCN(c3nnc(C(N)=O)c(Nc4ccc(N5CCN(CC6CCN(c7ccc(NC8CCC(=O)NC8=O)c(F)c7)C6)CC5)c(F)c4)n3)C2)C1=O,WUBBTLBISDYOAG-YDJNHXHJSA-N,Degrader
10538,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCc2cccc(OCCNC(=O)C[C@@H]3N=C(c4ccc(Cl)cc4)c4c(sc(C)c4C)-n4c(C)nnc43)c2)C(C)(C)C)cc1,WPKRBKUWDLESPH-CHQUKZCFSA-N,PROTAC
23174,CNc1cc(N2CCc3c(-c4ccc(CN5CCC(N6CCN(C(=O)c7ccc(Cl)c(N8CCC(=O)NC8=O)c7)CC6)CC5)cn4)cccc32)nn2c(C(=O)N[C@@H]3C[C@@H]3F)cnc12,MWKAEMNFBATJAJ-QWOOXDRHSA-N,Degrader
3940,Oc1ccc([C@@H]2c3ccc(O)cc3CC[C@@H]2c2ccccc2)cc1,AQRJVZJHYJLAEV-IRLDBZIGSA-N,Warhead
2515,[2H][C@H](C)CN1CC(N2CCN([2H])CC2)C1,MWMRAOUFCZVYRU-QZBOUCNQSA-N,Linker
24181,CCCCCC1CCN(CCN)CC1,ZCANVUDZTNPIMD-UHFFFAOYSA-N,Linker
6216,Cc1ncsc1-c1ccc(C(C)NC(=O)[C@@H]2C[C@@H](OC(=O)CN)CN2C(=O)[C@@H](N)C(C)(C)C)cc1,UYPQVWJTJWLCAA-GBOKIENMSA-N,E3 Binder
21003,COc1cc(C2CCN(C(=O)CN3CCC(c4ccc(NC5CCC(=O)NC5=O)cc4)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2)n1,SFPXRGAUXMODGO-UHFFFAOYSA-N,Degrader
4497,O=S(=O)(Oc1ccc2c(n1)[nH]c1ccncc12)C(F)(F)F,MZCVOSWZWMJTQS-UHFFFAOYSA-N,Warhead
3371,[2H]CCCOCC1CN(Cc2ccc(N3CCN([2H])CC3)cc2)C1,QADAAUHRNOANSF-PFUFQJKNSA-N,Linker
17121,COc1c(N2CCN(C[C@H]3CC[C@H](CN4CCN(c5cc(-c6n[nH]c7cnc(OC8(C)CC8)cc67)ncn5)CC4)CC3)CC2)ccc2c1CN(C1CCC(=O)NC1=O)C2=O,MYFKCRQGNCVZBD-ARBFJVLTSA-N,PROTAC
13818,COC(=O)C[C@@H]1N=C(c2ccc(-c3ccc(C(=O)NCc4ccc(S(=O)(=O)Nc5ccc(Br)c6c(C#N)c[nH]c56)cc4)cc3)cc2)c2c(sc(C)c2C)-n2c(C)nnc21,YNIHGZZGTLFZTO-DHUJRADRSA-N,PROTAC
498,[2H]C#CC12CCC(C[2H])(CC1)CC2,JZMOHEXPBJNXJQ-QDNHWIQGSA-N,Linker
1401,[2H]O[C@H]1C[C@H](OCCCCCOC(CC2CN([2H])C2)C(F)(F)F)C1,AHZDIWKXUXHEGC-HBRXAHKISA-N,Linker
10377,N#Cc1ccc(N2CC3(CN(C(=O)c4ccc(C5CCN(CC6CCN(c7ccc8c(c7)C(=O)N(C7CCC(=O)NC7=O)C8=O)CC6)CC5)cc4)C3)C2)cc1Cl,PLYLXRVUACURNU-UHFFFAOYSA-N,PROTAC
24125,CN(CCCN)CCCN,KMBPCQSCMCEPMU-UHFFFAOYSA-N,Linker
14567,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCCCOc2ccc3nc(-c4ccc(N(C)C)cc4)ccc3c2)C(C)(C)C)cc1,IXAVYCCQOGICMK-DCFQOXSYSA-N,PROTAC
3177,[2H]N1CC2(C1)CN([2H])C2,UDSAJFSYJMHNFI-ZSJDYOACSA-N,Linker
12506,Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)Nc1ccc(OCCOCCOCCOCCNc3cccc4c3C(=O)N(C3CCC(=O)N(C)C3=O)C4=O)cc1)c1nnc(C)n1-2,VSORMTNHEJVOHC-NWDJCJOJSA-N,PROTAC
7639,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COC/C=C\COCCCCOc2ccc(N3C(=S)N(c4ccc(C#N)c(C(F)(F)F)c4)C(=O)C3(C)C)cc2)C(C)(C)C)cc1,WVWGDJGNPPGOOJ-MLLFZIBPSA-N,PROTAC
6577,Cc1cc(C=O)ccc1S(=O)(=O)Nc1ccc(C)c2c(C#N)c[nH]c12,DSPXQKSOYGYSSP-UHFFFAOYSA-N,E3 Binder
7212,O=C1CCC(Nc2cccc3ncoc23)C(=O)N1,KVEAGNATSZVCFZ-UHFFFAOYSA-N,E3 Binder
5725,COc1cc(N2CCNCC2)c(C#N)cc1Nc1ncc(Br)c(Nc2ccccc2C(C)=O)n1,QJFYTTAXWYLDJV-UHFFFAOYSA-N,Warhead
21678,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCN(C)Cc2ccc(N3CCN(c4cc(-c5ccccc5O)nnc4N)CC3)cc2)C(C)(C)C)cc1,YTBUGWSTDCCMNZ-XBPZXCMESA-N,Degrader
16200,COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(=O)O[C@@H]1C[C@@H](C(=O)N[C@@H](C)c2ccc(-c3scnc3C)cc2)N(C(=O)[C@H](c2cc(N3CCC(CN4CCN(c5ccc(-c6cnc7[nH]cc(C(=O)c8c(F)ccc(NS(=O)(=O)N9CC[C@@H](F)C9)c8F)c7c6)cc5)CC4)CC3)no2)C(C)C)C1,DMCKJLNWWLDOFJ-MKVVFMMHSA-N,PROTAC
4215,Cc1nc(Cl)ncc1C(=O)N[C@H]1C(C)(C)[C@H](Oc2ccc(C#N)c(Cl)c2)C1(C)C,JXLYZOKVHISGKP-IYARVYRRSA-N,Warhead
14580,CN(C)c1ccc(-c2ccc3cc(OCC(O)COCCOCCOCCNc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)ccc3n2)cc1,HSIMARRWGFKVSU-UHFFFAOYSA-N,PROTAC
2551,[2H]OCCN1CCN(c2ccc(C([2H])=O)cn2)CC1,USDDKVMNZQCKNF-OOYURZLGSA-N,Linker
14796,CCc1cc(Nc2ncc(Br)c(Nc3ccc4nccnc4c3P(C)(C)=O)n2)c(OC)cc1N1CCC(N2CCN(CCOc3ccc4c(c3)CN(C3CCC(=O)NC3=O)C4=O)CC2)CC1,AOFKRTJFQQQBJG-UHFFFAOYSA-N,PROTAC
17366,COc1cc2nn([C@H]3C[C@H](CN4CCC(c5c(C)ccc6c5n(C)c(=O)n6C5CCC(=O)NC5=O)CC4)C3)cc2cc1NC(=O)c1cccc(C(F)(F)F)n1,NINYTEZGQXAXSE-OKMTXKKISA-N,PROTAC
24837,COc1c(O)cc(O)c2c(=O)cc(-c3ccc(OCc4cn(CCCCCCCCCC(=O)Nc5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)nn4)cc3)oc12,PZDBDRAFTHAQLF-UHFFFAOYSA-N,PROTAC
15651,OCCNCc1ccc(OCCCCc2ccccc2)c(OCCCCc2ccccc2)c1,ILBOFHPILMNTIP-UHFFFAOYSA-N,Shuttle Protein
16011,COc1cc(N2CCN(CCc3ccc(-c4cnc5[nH]cc(C(=O)c6c(F)ccc(NS(=O)(=O)N7CC[C@@H](F)C7)c6F)c5c4)cc3)CC2)cc2c1C(=O)N(C1CCC(=O)NC1=O)C2,LWRXCVOUVGLYDY-ZMLFZXNESA-N,PROTAC
24471,CC[C@@H]1[C@H](F)C(=O)N[C@@H]1COc1ncc(C#CCCCCCCCCCCC(=O)N[C@H](C(=O)N2C[C@H](O)C[C@H]2C(=O)NCc2ccc(-c3scnc3C)cc2)C(C)(C)C)c2cc(C(N)=O)c(OC)cc12,OMTXYNZVPBTRTI-LWWCJIENSA-N,PROTAC
22117,CNC(=O)COc1cc2cc(Nc3nc(NCC4CCCN(c5ccc6c(C7CCC(=O)NC7=O)nn(C)c6c5)C4)ncc3Cl)ccc2n(C)c1=O,PUWWUKFSSYJJCP-UHFFFAOYSA-N,Degrader
11823,NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c1NCC[C@H]2C1CCC(N2CCN(CC3CCN(c4ccc5c(c4)C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)CC2)CC1,GKIJDLPTULEEOY-IJILQESXSA-N,PROTAC
12235,CC[C@H](C(=O)N1CCCC[C@H]1C(=O)O[C@H](CCc1ccc(OC)c(OC)c1)c1cccc(OCC(=O)NCCCOCCCNC(=O)COc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)c1)c1cc(OC)c(OC)c(OC)c1,ZHMKUYJHRONFRG-PSQUFEHFSA-N,PROTAC
22054,CN(CCCNC(=O)CNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)C(C)(C)/C=C/C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,PIADEZHQUYWJMS-BZCHBZHKSA-N,Degrader
9915,O=C1CCC(N2Cc3cc(C(=O)N[C@H](c4ccccc4N4CCOCC4)C(F)(F)F)ccc3C2=O)C(=O)N1,MKSIGNYBDFIXTO-LWMIZPGFSA-N,Molecular Glue
3483,[2H]C(=O)C[C@H]1CC[C@@H](c2cnc(N3C4CCC3CN([2H])C4)nc2)CC1,FZKFLAHLGDUCKX-NPIVUSOISA-N,Linker
24674,Cc1cc([C@H](C(=O)N2C[C@@H](O)C[C@@H]2C(=O)N[C@@H](CC(=O)N2CCC(C#Cc3ccc(C(=O)N[C@H]4C(C)(C)[C@H](Oc5ccc(C#N)c(Cl)c5)C4(C)C)cc3)CC2)c2ccccc2)C(C)C)on1,RTNONCBKGZNCJS-NKRDQONASA-N,PROTAC
9949,N#Cc1ncc(N2CCC3(CCN(C(=O)c4ccc(N5CCN(CC6CCN(c7ccc8c(c7)C(=O)N(C7CCC(=O)CC7=O)C8=O)CC6)CC5)nc4)CC3)C2)cc1C(F)(F)F,KWCSUOYIADROQA-UHFFFAOYSA-N,PROTAC
273,[2H]C(=O)CCNC(=O)COCCOCC([2H])=O,TUXPVIOZCIQKMC-NMQOAUCRSA-N,Linker
20338,CN1CCN([C@@H]2CCCN(c3nnc(C(N)=O)c(Nc4ccc(N5CCN(CC6CCN(c7ccc(C(=O)NC8CCC(=O)NC8=O)c8c7OCO8)CC6)CC5)c(F)c4)n3)C2)C1=O,JFWJLHNDAPLYDL-NHQUYOMTSA-N,Degrader
183,[2H]C(=O)COCCOc1ccc(-c2ccc(C([2H])=O)cc2)cn1,WKGDSYXNWCLMTI-AAHVHQLYSA-N,Linker
22790,COc1c(Nc2cc(Nc3cc(C(=O)NCCCCc4cccc5c4n(C)c(=O)n5C4CCC(=O)NC4=O)ccn3)ncc2C(=O)NC2CC2)cccc1-c1ncc(F)cn1,VPVRDVLNUDIDBI-UHFFFAOYSA-N,Degrader
16172,COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCNC(=O)CCC(=O)O[C@@H]1C[C@@H](C(=O)NCc2ccc(-c3scnc3C)cc2)N(C(=O)[C@@H](NC(=O)CN2CC(N3CCN(c4ccc(-c5cnc6[nH]cc(C(=O)c7c(F)ccc(NS(=O)(=O)N8CC[C@@H](F)C8)c7F)c6c5)cc4)CC3)C2)C(C)(C)C)C1,UUUHHWVWEONKED-NUXRCZBESA-N,PROTAC
226,[2H]CC(=O)NCCOCCOCCOCC([2H])=O,HQUQFJSZJHNHQH-SDTNDFKLSA-N,Linker
23443,O=C1CCC(N2Cc3ccc(COC(=O)Nc4ccc(F)c(Cl)c4)cc3C2=O)C(=O)N1,FVZCXSKBERNHAQ-UHFFFAOYSA-N,Degrader
4401,Cc1c(C(=O)O)sc2c1C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)NCCCN1CCN(C)CC1)c1nnc(C)n1-2,OKIPZPYCLUUMIB-FQEVSTJZSA-N,Warhead
11154,CC1(C)[C@H](NC(=O)c2ccc(N3CCN(CCCCc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)cc2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,AZIQLOZLNWRDOL-IVBVVVCDSA-N,PROTAC
16956,CC1(Oc2ccc3n[nH]c(-c4cc(N5CCN(CC6(F)CCN(C(=O)C7CCN(c8ccc9c(c8)C(=O)N(C8CCC(=O)NC8=O)C9=O)CC7)CC6)CC5)ncn4)c3c2)CC1,NNXWMKPGJGUZGL-UHFFFAOYSA-N,PROTAC
19073,CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCCCCN2CCN(c3cc4c(cc3F)CN(C3CCC(=O)NC3=O)C4=O)CC2)cc1)c1ccccc1,CLIVHEHKWMBBQI-HCXVLTECSA-N,PROTAC
12639,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C(=O)CCC(=O)NCCNc5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)c(OC)cc23)c(Cl)cc1Cl,ZBPABRQEVHRUQT-UHFFFAOYSA-N,PROTAC
25697,COC(=O)C[C@H]1[C@]2(C)C3=C(C)[C@H](c4ccoc4)C[C@H]3O[C@@H]2[C@@H]2OC(=O)[C@]3(C)C=CC(=O)[C@@]1(C)C23,JZIQWNPPBKFOPT-MOMZMNLWSA-N,E3 Binder
25603,CC(=O)N1CC[C@H]2CC[C@@H](C(=O)N[C@@H](CCC(N)=O)C(=O)NC(c3ccccc3)c3ccccc3)N2C(=O)[C@@H](NC(=O)c2cc3cc(OP(=O)(O)O)ccc3[nH]2)C1,OGXDAFGZMDHWLK-BSIQAPFRSA-N,Warhead
6902,O=C1CCC(NC(=O)c2ccc(F)cc2)C(=O)N1,OEHIGEZAQFVWPS-UHFFFAOYSA-N,E3 Binder
13362,Cc1ncsc1-c1ccc([C@@H](CN)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCOCCOCCOc2cc(F)c([C@@H]3c4[nH]c5ccccc5c4C[C@@H](C)N3CC(C)(C)F)c(F)c2)C(C)(C)C)cc1,SQIGWYRXEMLPEN-XRZYMHLBSA-N,PROTAC
319,[2H]CC(=O)NCCOCCOCC([2H])=O,JXQTZSJQEXYJJF-SDTNDFKLSA-N,Linker
4280,Cc1cc(O[C@H]2C(C)(C)[C@H](NC(=O)c3c(C)nc(Cl)nc3C)C2(C)C)ccc1C#N,ZOAXQLBDMZTRFR-MXVIHJGJSA-N,Warhead
14750,CCc1cc(Nc2ncc(Br)c(Nc3ccc4nccnc4c3P(C)(C)=O)n2)c(OC)cc1N1CCC(N2CCN(CCC3CCN(c4ccc(C5CCC(=O)NC5=O)c(C(F)(F)F)c4)CC3)CC2)CC1,GTBNHXCHOHVXIJ-UHFFFAOYSA-N,PROTAC
9804,O=C1CCC(N2Cc3c(ccc(C(=O)N[C@H](c4ccc(Cl)cc4)C(F)(F)F)c3F)C2=O)C(=O)N1,AKYSLLPLSISIGE-KPMSDPLLSA-N,Molecular Glue
5664,COc1cc(N2CCNCC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2NC(C)=O)n1,WMRFNCNCUPNNHR-UHFFFAOYSA-N,Warhead
13717,NC(=O)c1c(-c2ccc(Oc3ccc(Cl)cn3)cc2)nn(C2CCN([C@H]3CCN(C4CN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)C4)C[C@@H]3F)CC2)c1N,PMJWWAAGCXHTOD-PZWBPPBVSA-N,PROTAC
15146,CCc1cc(Nc2ncc(C(F)(F)F)c(Nc3ccc4c(c3P(C)(C)=O)OCCO4)n2)c(OC)cc1N1CCC(N2CCN(CCc3cc(F)c(C4CCC(=O)NC4=O)c(F)c3)CC2)CC1,HUDUKUUSOXLPDK-UHFFFAOYSA-N,PROTAC
22241,Cc1cc(O[C@H]2C(C)(C)[C@H](NC(=O)c3ccc(N4CCC(CN5CCN(c6ccc(C(=O)N[C@H]7CCC(=O)NC7=O)cn6)CC5)CC4)cc3)C2(C)C)cc(C)c1C#N,YCUMKIDXQKPRJE-FMPIRMQTSA-N,Degrader
2210,[2H]C(=O)CN1[C@H](C)CN(CC2CCN(c3ccc([2H])cc3)CC2)C[C@@H]1C,IYCBFBBIURVCNS-SPEQIIAYSA-N,Linker
2040,[2H]NCC(C)(C)CN1CCN(C2CCN([2H])CC2)CC1,MELLHGQBJXNUHY-ZSJDYOACSA-N,Linker
7662,CC(C)(C)[C@H](NC(=O)COCCCOCCCCOc1ccc(N2C(=S)N(c3cnc(C#N)c(Cl)c3)C(=O)C2(C)C)cc1F)C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(-c2cnco2)cc1,JIPCPCSGHQCZGB-YQZBRAGKSA-N,PROTAC
12060,Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCCCC(=O)N2CCN(c3ccc(Nc4ncc5cc6n(c5n4)C4(CCCCC4)CNC6=O)nc3)CC2)C(C)(C)C)cc1,OYPDJZHQAFEODM-HZOHVKAASA-N,PROTAC
4404,Cc1noc(C)c1-c1ccc(-c2nc3cnccn3c2NCC(=O)O)cc1,WPWMLDHTRMCTIP-UHFFFAOYSA-N,Warhead
23465,O=C1CCC(N2Cc3ccc(COC(=O)Nc4cc(F)cc(OC(F)F)c4)cc3C2=O)C(=O)N1,YFEIGPQLWYSWBK-UHFFFAOYSA-N,Degrader
21768,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1c1ccc(OCCN2CCN(CC(=O)Nc3cc(F)cc(NC4CCC(=O)NC4=O)c3)CC2)c(F)c1,WSZXHGSYSSWDRG-UHFFFAOYSA-N,Molecular Glue
1482,[2H]N1CCC(CCN2CCC(OC3CN([2H])C3)CC2)CC1,HHVVEPAFOGYPCB-ZSJDYOACSA-N,Linker
6022,CCNC(=O)c1cnc(Nc2ccc(C(=O)O)cn2)cc1Nc1cccc(-c2ncc(F)cn2)c1OC,NHWKFCQTTHSGEA-UHFFFAOYSA-N,Warhead
9815,O=C1CC[C@@H](N2Cc3cc(C(=O)N[C@H](c4ccc(F)cc4)C(F)(F)F)ccc3C2=O)C(=O)N1,QNHSYWMURJOOIJ-SJLPKXTDSA-N,Molecular Glue
16132,O=C1CCC(N2Cc3cc(OCCOCCOCCOCCOc4ccc(-n5cc(-c6ccc(Cl)c(O)c6)c(-c6ccncc6)n5)cc4)ccc3C2=O)C(=O)N1,RRJMVZDJDWDYIH-UHFFFAOYSA-N,PROTAC
15802,Cc1ncsc1-c1ccc([C@H](CO)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CN2CCN(C[C@@H]3C[C@H]4C[C@@H]3CN4c3ccc(-c4cnc5[nH]cc(C(=O)c6c(F)ccc(NS(=O)(=O)N7CC[C@@H](F)C7)c6F)c5c4)cc3)CC2)C(C)(C)C)cc1,DYBNJXOJPZPOKP-CAXBMEGMSA-N,PROTAC
21437,Cn1c(=O)n(C2CCC(=O)NC2=O)c2cccc(CCCCCCCCN3CCN(c4cc(-c5ccccc5O)nnc4N)CC3)c21,LOOARMAZTXVHJL-UHFFFAOYSA-N,Degrader
24539,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCCOCCCOc2ccc(Nc3ncc(Br)c(NCCCN(C)C(=O)C4CCC4)n3)cc2)C(C)(C)C)cc1,NOEDDWSQKHLSPJ-AKCINUCUSA-N,PROTAC
18866,CNC(=O)COc1cc2cc(Nc3nc(N4CCC(O[C@H]5C[C@H](N6CC7(CN(c8ccc9c(c8C)C(=O)N(C8CCC(=O)NC8=O)C9=O)C7)C6)C5)CC4)ncc3Cl)ccc2n(C(C)C)c1=O,PIRMHFKXWXHWKM-NSGDDVBOSA-N,PROTAC
18606,CNC(=O)COc1cc2cc(Nc3nc(N4CCN(CC5C6CN(c7cccc8c7C(=O)N(C7CCC(=O)NC7=O)C8=O)CC56)CC4)ncc3Cl)ccc2n(C(C)C)c1=O,CNNMKGKNFXYFBC-UHFFFAOYSA-N,PROTAC
21816,CCc1cc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)cnc1OCCN1CCN(CC(=O)Nc2cc(Cl)cc(NC3CCC(=O)NC3=O)c2)CC1,LULKNMVHCYNIRP-UHFFFAOYSA-N,Molecular Glue
6021,CNC(=O)c1cnc(Nc2ccc(C=O)cn2)cc1Nc1cccc(-c2ncc(F)cn2)c1OC,BACSKSNWRSBJCE-UHFFFAOYSA-N,Warhead
1976,[2H]N1CCC(N2C[C@@H](C)N(CC3CN([2H])C3)[C@@H](C)C2)CC1,YDLXSTTVTSAPNQ-HIULXYNHSA-N,Linker
7263,CC(C)(C)[C@H](N)C(=O)N1C[C@H](O)C[C@H]1C1=NO[C@@](C)(c2ccc(-c3ccccc3F)cc2)N1,XXFOBRLOULRRCD-XCAMGBOJSA-N,E3 Binder
7550,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H](C(C)C)N2Cc3ccccc3C2=O)c(OCCOCCOCCOc2ccc(N3C(=O)N(c4ccc(C#N)c(C(F)(F)F)c4)C(=O)C3(C)C)cc2)c1,KILBDTNGMSFZRV-URFNIQEHSA-N,PROTAC
24840,Cc1ccc(F)c(S(=O)(=O)Nc2ccc(-c3nc(OC[C@H]4CN(CCOCCOCCOCC(=O)NCCNc5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)CCO4)c4cn[nH]c4n3)cc2)c1,OUCDUDOBVVHZKG-RACIXVTASA-N,PROTAC
